uid,domainID,siteID,namedLocation,laboratoryName,sequencingFacilityID,startDate,endDate,sequencerRunID,dnaSampleID,dnaSampleCode,internalLabID,rawDataFileName,rawDataFileDescription,rawDataFilePath,remarks,dataQF
17645d36-7d96-4fda-b4e8-080cc0fab8c0,D02,SCBI,SCBI_002.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2014-08-25T12:53Z,2014-08-25T12:53Z,HHWLYBGX5,SCBI_002-M-7-0-20140825-GEN-DNA1,,BMI_Plate7WellD2,BMI_HHWLYBGX5_mms_R1_A.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HHWLYBGX5_mms_R1_A.fastq.tar.gz,,
fec2c6f5-b1e8-4df4-959b-ba0e023ae1a8,D02,SCBI,SCBI_002.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2014-08-25T12:53Z,2014-08-25T12:53Z,HHWLYBGX5,SCBI_002-M-7-0-20140825-GEN-DNA1,,BMI_Plate7WellD2,BMI_HHWLYBGX5_mms_R2_A.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HHWLYBGX5_mms_R2_A.fastq.tar.gz,,
bc1f37cc-695a-4e3f-83be-499fb9507a2f,D02,SCBI,SCBI_012.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2014-08-25T19:23Z,2014-08-25T19:23Z,HCNKKBGX5,SCBI_012-M-16-7-20140825-GEN-DNA2,,BMI_Plate7WellD3,BMI_HCNKKBGX5_mms_R2_A.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2017/BMI_HCNKKBGX5_mms_R2_A.fastq.tar.gz,,
0e8dd24c-6fad-4b0b-b114-416e0ee5fd1e,D02,SCBI,SCBI_012.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2014-08-25T19:23Z,2014-08-25T19:23Z,HHWLYBGX5,SCBI_012-M-16-7-20140825-GEN-DNA2,,BMI_Plate7WellD3,BMI_HHWLYBGX5_mms_R2_B.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HHWLYBGX5_mms_R2_B.fastq.tar.gz,,
76f16dba-635d-4379-b98c-ed946a483d76,D02,SCBI,SCBI_012.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2014-08-25T19:23Z,2014-08-25T19:23Z,HHWLYBGX5,SCBI_012-M-16-7-20140825-GEN-DNA2,,BMI_Plate7WellD3,BMI_HHWLYBGX5_mms_R1_B.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HHWLYBGX5_mms_R1_B.fastq.tar.gz,,
3536f9c1-6ee3-4457-8041-317bf63dc6c6,D02,SCBI,SCBI_012.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2014-08-25T19:23Z,2014-08-25T19:23Z,HCNKKBGX5,SCBI_012-M-16-7-20140825-GEN-DNA2,,BMI_Plate7WellD3,BMI_HCNKKBGX5_mms_R1_A.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2017/BMI_HCNKKBGX5_mms_R1_A.fastq.tar.gz,,
b81bf66d-aaed-42e5-9b87-d9e6ec46d883,D02,SCBI,SCBI_006.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2014-08-26T16:20Z,2014-08-26T16:20Z,HCNKKBGX5,SCBI_006-M-4-7-20140826-GEN-DNA2,,BMI_Plate7WellB6,BMI_HCNKKBGX5_mms_R2_A.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2017/BMI_HCNKKBGX5_mms_R2_A.fastq.tar.gz,,
5541adaf-0c8c-456b-a83c-07070c6230bc,D02,SCBI,SCBI_006.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2014-08-26T16:20Z,2014-08-26T16:20Z,HHWLYBGX5,SCBI_006-M-4-7-20140826-GEN-DNA2,,BMI_Plate7WellB6,BMI_HHWLYBGX5_mms_R1_A.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HHWLYBGX5_mms_R1_A.fastq.tar.gz,,
e53ba6c6-33fa-400d-a40d-6dbf6a326109,D02,SCBI,SCBI_006.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2014-08-26T16:20Z,2014-08-26T16:20Z,HHWLYBGX5,SCBI_006-M-4-7-20140826-GEN-DNA2,,BMI_Plate7WellB6,BMI_HHWLYBGX5_mms_R2_A.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HHWLYBGX5_mms_R2_A.fastq.tar.gz,,
6e804ce5-d7d2-4fc8-af4d-8dd698a85a77,D02,SCBI,SCBI_006.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2014-08-26T16:20Z,2014-08-26T16:20Z,HCNKKBGX5,SCBI_006-M-4-7-20140826-GEN-DNA2,,BMI_Plate7WellB6,BMI_HCNKKBGX5_mms_R1_A.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2017/BMI_HCNKKBGX5_mms_R1_A.fastq.tar.gz,,
f84e37ef-bc8a-4d0b-b8cc-52734d321feb,D02,SCBI,SCBI_003.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2014-08-27T17:06Z,2014-08-27T17:06Z,HCNKKBGX5,SCBI_003-M-9-6-20140827-GEN-DNA1,,BMI_Plate7WellE9,BMI_HCNKKBGX5_mms_R1_A.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2017/BMI_HCNKKBGX5_mms_R1_A.fastq.tar.gz,,
d05e1e3c-02b0-4e2c-83a9-082618a7265b,D02,SCBI,SCBI_003.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2014-08-27T17:06Z,2014-08-27T17:06Z,HHWLYBGX5,SCBI_003-M-9-6-20140827-GEN-DNA1,,BMI_Plate7WellE9,BMI_HHWLYBGX5_mms_R1_B.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HHWLYBGX5_mms_R1_B.fastq.tar.gz,,
c2e2872c-62ba-4d62-a99a-0adc42f62871,D02,SCBI,SCBI_003.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2014-08-27T17:06Z,2014-08-27T17:06Z,HHWLYBGX5,SCBI_003-M-9-6-20140827-GEN-DNA1,,BMI_Plate7WellE9,BMI_HHWLYBGX5_mms_R2_B.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HHWLYBGX5_mms_R2_B.fastq.tar.gz,,
d85910a4-72c4-4020-bf2c-4788c85bc997,D02,SCBI,SCBI_003.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2014-08-27T17:06Z,2014-08-27T17:06Z,HCNKKBGX5,SCBI_003-M-9-6-20140827-GEN-DNA1,,BMI_Plate7WellE9,BMI_HCNKKBGX5_mms_R2_A.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2017/BMI_HCNKKBGX5_mms_R2_A.fastq.tar.gz,,
80acb092-ac51-455c-9e48-59090b444305,D04,GUAN,GUAN_002.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-09-27T12:10Z,2016-09-27T13:45Z,HFWM5BGX7,GUAN_002-M-20160927-COMP-DNA1,,BMI_Plate68WellD3,BMI_HFWM5BGX7_mms_R2_B.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R2_B.fastq.tar.gz,,
a44d52ab-c37b-48b5-b6cf-f08f931dc9a6,D04,GUAN,GUAN_002.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-09-27T12:10Z,2016-09-27T13:45Z,HFWM5BGX7,GUAN_002-M-20160927-COMP-DNA1,,BMI_Plate68WellD3,BMI_HFWM5BGX7_mms_R1_B.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R1_B.fastq.tar.gz,,
f77a74b0-6592-47f7-bf4f-fa60f5286cc5,D04,GUAN,GUAN_002.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-09-27T12:10Z,2016-09-27T13:45Z,HFWLLBGX7,GUAN_002-M-20160927-COMP-DNA1,,BMI_Plate68WellD3,BMI_HFWLLBGX7_mms_R2_B.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R2_B.fastq.tar.gz,,
bdcf6486-e4e0-4d2b-b5c7-694115a95dee,D04,GUAN,GUAN_002.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-09-27T12:10Z,2016-09-27T13:45Z,HFWLLBGX7,GUAN_002-M-20160927-COMP-DNA1,,BMI_Plate68WellD3,BMI_HFWLLBGX7_mms_R1_B.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R1_B.fastq.tar.gz,,
5b719daf-bbf9-43af-baef-ef08e4da9b75,D04,GUAN,GUAN_004.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-09-27T15:15Z,2016-09-27T16:30Z,HFWLLBGX7,GUAN_004-M-20160927-COMP-DNA1,,BMI_Plate68WellE3,BMI_HFWLLBGX7_mms_R1_B.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R1_B.fastq.tar.gz,,
c71cd66b-d420-4d53-a66d-b291db46f06d,D04,GUAN,GUAN_004.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-09-27T15:15Z,2016-09-27T16:30Z,HFWM5BGX7,GUAN_004-M-20160927-COMP-DNA1,,BMI_Plate68WellE3,BMI_HFWM5BGX7_mms_R1_A.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R1_A.fastq.tar.gz,,
1fc76eac-06dc-469b-a2a0-fc5419937527,D04,GUAN,GUAN_004.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-09-27T15:15Z,2016-09-27T16:30Z,HFWLLBGX7,GUAN_004-M-20160927-COMP-DNA1,,BMI_Plate68WellE3,BMI_HFWLLBGX7_mms_R2_B.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R2_B.fastq.tar.gz,,
5a309ed0-9839-4367-9780-1ffda088384f,D04,GUAN,GUAN_004.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-09-27T15:15Z,2016-09-27T16:30Z,HFWM5BGX7,GUAN_004-M-20160927-COMP-DNA1,,BMI_Plate68WellE3,BMI_HFWM5BGX7_mms_R2_A.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R2_A.fastq.tar.gz,,
acd33aca-e21d-4755-967c-49ffdc7189d3,D04,GUAN,GUAN_001.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-09-28T11:22Z,2016-09-28T12:40Z,HFWM5BGX7,GUAN_001-M-20160928-COMP-DNA1,,BMI_Plate68WellD2,BMI_HFWM5BGX7_mms_R1_D.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R1_D.fastq.tar.gz,,
2f957d02-3b95-4592-90c1-734ebfb95f34,D04,GUAN,GUAN_001.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-09-28T11:22Z,2016-09-28T12:40Z,HFWLLBGX7,GUAN_001-M-20160928-COMP-DNA1,,BMI_Plate68WellD2,BMI_HFWLLBGX7_mms_R2_B.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R2_B.fastq.tar.gz,,
c3581c86-0493-490b-b3ce-3f94b4de0b89,D04,GUAN,GUAN_001.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-09-28T11:22Z,2016-09-28T12:40Z,HFWLLBGX7,GUAN_001-M-20160928-COMP-DNA1,,BMI_Plate68WellD2,BMI_HFWLLBGX7_mms_R1_B.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R1_B.fastq.tar.gz,,
099994b3-d162-440a-963c-12ccb1367ff5,D04,GUAN,GUAN_001.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-09-28T11:22Z,2016-09-28T12:40Z,HFWM5BGX7,GUAN_001-M-20160928-COMP-DNA1,,BMI_Plate68WellD2,BMI_HFWM5BGX7_mms_R2_D.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R2_D.fastq.tar.gz,,
7db2373a-8f36-4b0d-b8d5-ffdab944349f,D04,GUAN,GUAN_007.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-09-28T13:40Z,2016-09-28T15:00Z,HWVCLBGX7,GUAN_007-M-20160928-COMP-DNA2,,BMI_Plate75WellF11,BMI_HWVCLBGX7_mms_R2_B.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HWVCLBGX7_mms_R2_B.fastq.tar.gz,,
2c84301f-4dab-4783-a1f4-0f5124ec40ca,D04,GUAN,GUAN_007.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-09-28T13:40Z,2016-09-28T15:00Z,HWVCLBGX7,GUAN_007-M-20160928-COMP-DNA2,,BMI_Plate75WellF11,BMI_HWVCLBGX7_mms_R1_B.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HWVCLBGX7_mms_R1_B.fastq.tar.gz,,
ef0f78b2-121c-4b70-9577-88f58e3ed01a,D04,GUAN,GUAN_003.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-09-28T16:15Z,2016-09-28T17:30Z,HFWM5BGX7,GUAN_003-M-20160928-COMP-DNA1,,BMI_Plate68WellE2,BMI_HFWM5BGX7_mms_R1_C.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R1_C.fastq.tar.gz,,
2579884e-28be-4774-8128-7bad40cbc9d0,D04,GUAN,GUAN_003.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-09-28T16:15Z,2016-09-28T17:30Z,HFWLLBGX7,GUAN_003-M-20160928-COMP-DNA1,,BMI_Plate68WellE2,BMI_HFWLLBGX7_mms_R1_A.fastq.tar.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R1_A.fastq.tar.gz,,
8b2a0e78-7b2a-4d20-86e4-f85a195bafb5,D04,GUAN,GUAN_003.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-09-28T16:15Z,2016-09-28T17:30Z,HFWM5BGX7,GUAN_003-M-20160928-COMP-DNA1,,BMI_Plate68WellE2,BMI_HFWM5BGX7_mms_R2_C.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWM5BGX7_mms_R2_C.fastq.tar.gz,,
b4237ffa-9740-4bf2-9e25-3fa2f04617ea,D04,GUAN,GUAN_003.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2016-09-28T16:15Z,2016-09-28T17:30Z,HFWLLBGX7,GUAN_003-M-20160928-COMP-DNA1,,BMI_Plate68WellE2,BMI_HFWLLBGX7_mms_R2_A.fastq.tar.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2018/BMI_HFWLLBGX7_mms_R2_A.fastq.tar.gz,,
1e493ee9-36b3-4aa0-8c1d-ca509c48841e,D02,BLAN,BLAN_005.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-07-13T14:34Z,2020-07-13T15:54Z,HVT2HBGXJ,BLAN_005-M-20200713-COMP-DNA1,,20S_08_0661,BMI_HVT2HBGXJ_20S_08_0661_R1.fastq.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0661_R1.fastq.gz,,
b9dbc484-61d9-48a9-9467-91c00c983210,D02,BLAN,BLAN_005.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-07-13T14:34Z,2020-07-13T15:54Z,HVT2HBGXJ,BLAN_005-M-20200713-COMP-DNA1,,20S_08_0661,BMI_HVT2HBGXJ_20S_08_0661_R2.fastq.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0661_R2.fastq.gz,,
d6888c8f-33f1-4562-bb38-7c0d6c05a087,D02,BLAN,BLAN_031.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-07-13T14:47Z,2020-07-13T16:11Z,HVT2HBGXJ,BLAN_031-M-20200713-COMP-DNA1,,20S_08_0664,BMI_HVT2HBGXJ_20S_08_0664_R1.fastq.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0664_R1.fastq.gz,,
41fbc8b4-fc41-4e30-85ca-0c9922fcd70b,D02,BLAN,BLAN_031.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-07-13T14:47Z,2020-07-13T16:11Z,HVT2HBGXJ,BLAN_031-M-20200713-COMP-DNA1,,20S_08_0664,BMI_HVT2HBGXJ_20S_08_0664_R2.fastq.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0664_R2.fastq.gz,,
39ea7d59-7033-4fa8-af02-460216e81e76,D02,BLAN,BLAN_007.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-07-13T17:46Z,2020-07-13T18:45Z,HVT2HBGXJ,BLAN_007-M-20200713-COMP-DNA1,,20S_08_0663,BMI_HVT2HBGXJ_20S_08_0663_R2.fastq.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0663_R2.fastq.gz,,
509ca01e-61a8-4ed5-a05a-9781c0332d0c,D02,BLAN,BLAN_007.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-07-13T17:46Z,2020-07-13T18:45Z,HVT2HBGXJ,BLAN_007-M-20200713-COMP-DNA1,,20S_08_0663,BMI_HVT2HBGXJ_20S_08_0663_R1.fastq.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0663_R1.fastq.gz,,
d3d0ddbb-a4b8-467d-8ff1-bfaa200bc9fc,D02,BLAN,BLAN_033.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-07-13T17:50Z,2020-07-13T19:35Z,HVT2HBGXJ,BLAN_033-M-20200713-COMP-DNA1,,20S_08_0666,BMI_HVT2HBGXJ_20S_08_0666_R2.fastq.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0666_R2.fastq.gz,,
39fa5104-93ce-4df9-94fd-7c72a6a5fcca,D02,BLAN,BLAN_033.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-07-13T17:50Z,2020-07-13T19:35Z,HVT2HBGXJ,BLAN_033-M-20200713-COMP-DNA1,,20S_08_0666,BMI_HVT2HBGXJ_20S_08_0666_R1.fastq.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0666_R1.fastq.gz,,
ce3e7e46-f889-4509-a8f9-5cae38ac25e6,D02,BLAN,BLAN_038.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-07-14T12:25Z,2020-07-14T13:38Z,HVT2HBGXJ,BLAN_038-M-20200714-COMP-DNA1,,20S_08_0667,BMI_HVT2HBGXJ_20S_08_0667_R2.fastq.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0667_R2.fastq.gz,,
dad49629-ae49-4665-8741-886e90e36d21,D02,BLAN,BLAN_038.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-07-14T12:25Z,2020-07-14T13:38Z,HVT2HBGXJ,BLAN_038-M-20200714-COMP-DNA1,,20S_08_0667,BMI_HVT2HBGXJ_20S_08_0667_R1.fastq.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0667_R1.fastq.gz,,
12feab35-4da1-4814-9096-e2233e22da00,D02,BLAN,BLAN_032.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-07-14T14:56Z,2020-07-14T16:02Z,HVT2HBGXJ,BLAN_032-M-20200714-COMP-DNA1,,20S_08_0665,BMI_HVT2HBGXJ_20S_08_0665_R1.fastq.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0665_R1.fastq.gz,,
084f04ba-80aa-4382-b036-6b0ed569c163,D02,BLAN,BLAN_032.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-07-14T14:56Z,2020-07-14T16:02Z,HVT2HBGXJ,BLAN_032-M-20200714-COMP-DNA1,,20S_08_0665,BMI_HVT2HBGXJ_20S_08_0665_R2.fastq.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0665_R2.fastq.gz,,
64272464-1b99-46bf-a77a-bf779b264daf,D02,BLAN,BLAN_001.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-07-14T17:53Z,2020-07-14T18:42Z,HVT2HBGXJ,BLAN_001-M-20200714-COMP-DNA1,,20S_08_0658,BMI_HVT2HBGXJ_20S_08_0658_R1.fastq.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0658_R1.fastq.gz,,
490429a2-e5fb-47ad-96c7-c2c7d5617728,D02,BLAN,BLAN_001.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-07-14T17:53Z,2020-07-14T18:42Z,HVT2HBGXJ,BLAN_001-M-20200714-COMP-DNA1,,20S_08_0658,BMI_HVT2HBGXJ_20S_08_0658_R2.fastq.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0658_R2.fastq.gz,,
0f65b902-1de8-40e4-9951-43819964a3c0,D02,BLAN,BLAN_004.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-07-15T13:27Z,2020-07-15T15:30Z,HVT2HBGXJ,BLAN_004-M-20200715-COMP-DNA1,,20S_08_0660,BMI_HVT2HBGXJ_20S_08_0660_R2.fastq.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0660_R2.fastq.gz,,
8d841a0e-f559-4115-a126-53eed4555d6e,D02,BLAN,BLAN_004.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-07-15T13:27Z,2020-07-15T15:30Z,HVT2HBGXJ,BLAN_004-M-20200715-COMP-DNA1,,20S_08_0660,BMI_HVT2HBGXJ_20S_08_0660_R1.fastq.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0660_R1.fastq.gz,,
58a4361d-3b04-4d8c-a39a-794f4c7b0763,D02,BLAN,BLAN_006.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-07-15T17:05Z,2020-07-15T18:48Z,HVT2HBGXJ,BLAN_006-M-20200715-COMP-DNA1,,20S_08_0662,BMI_HVT2HBGXJ_20S_08_0662_R1.fastq.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0662_R1.fastq.gz,,
04750341-eadb-40d7-bf9e-25f6147f1c1a,D02,BLAN,BLAN_006.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-07-15T17:05Z,2020-07-15T18:48Z,HVT2HBGXJ,BLAN_006-M-20200715-COMP-DNA1,,20S_08_0662,BMI_HVT2HBGXJ_20S_08_0662_R2.fastq.gz,R2 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R2/BMI_HVT2HBGXJ_20S_08_0662_R2.fastq.gz,,
6ff3720c-11c3-48fe-b1bd-d166053eeae5,D02,BLAN,BLAN_003.basePlot.bgc,Battelle Applied Genomics,Battelle Memorial Institute,2020-07-16T12:41Z,2020-07-16T13:21Z,HVT2HBGXJ,BLAN_003-M-20200716-COMP-DNA1,,20S_08_0659,BMI_HVT2HBGXJ_20S_08_0659_R1.fastq.gz,R1 metagenomic archive of fastq files,https://storage.neonscience.org/neon-microbial-raw-seq-files/2021/BMI_HVT2HBGXJ_mms_R1/BMI_HVT2HBGXJ_20S_08_0659_R1.fastq.gz,,
